0.0303	0.0969
0.0606	0.1638
0.0909	0.1681
0.1212	0.2102
0.1515	0.2447
0.1818	0.4994
0.2121	0.9340
0.2424	0.9602
0.2727	1.0032
0.3030	1.0121
0.3333	1.0322
0.3636	1.0711
0.3939	1.0724
0.4242	1.1010
0.4545	1.1885
0.4848	1.2266
0.5152	1.8078
0.5455	2.8344
0.5758	2.8888
0.6061	2.9504
0.6364	2.9520
0.6667	3.0149
0.6970	3.0259
0.7273	3.0410
0.7576	3.0466
0.7879	3.0687
0.8182	3.1022
0.8485	3.1331
0.8788	3.1419
0.9091	3.1513
0.9394	3.1613
0.9697	3.1721
1.0000	3.2194
