0	0.848276	18.3903	0.887931	0	3.57414	18.3903	3.60517
9.7478	1.07069	131.87	1.07069	9.7478	3.62241	131.87	3.71897
19.3522	1.25345	219.01	1.38103	19.3522	3.66897	219.01	3.82759
38.9631	1.64483	408.839	1.77759	38.9631	3.71552	408.839	4.01207
77.6503	2.4069	843.042	2.47931	77.6503	3.85517	843.042	4.45172
155.859	3.92241	1446.21	3.88448	155.859	4.11724	1446.21	5.16552
316.761	7.10862	1508.98	4.09483	316.761	4.66379	1508.98	5.2931
664.548	13.8793	1518.7	3.81897	664.548	5.7069	1518.7	5.13103
1326.76	26.8034	1544.36	4.05345	1326.76	7.76379	1544.36	5.30862
