0.271186	0.865517	19.1863	0.875862	0.271186	3.63621	19.1863	3.59828
9.74102	1.06379	129.799	1.08276	9.74102	3.66724	129.799	3.79828
19.4822	1.24828	232.588	1.27069	19.4822	3.67931	232.588	3.91724
38.9695	1.63793	435.529	1.68621	38.9695	3.77069	435.529	4.17931
77.6639	2.4431	776.386	2.4569	77.6639	3.91897	776.386	4.5569
155.719	3.91552	1436.56	3.84483	155.719	4.14655	1436.56	5.21034
330.377	7.05172	1485.58	3.86207	330.377	4.68621	1485.58	5.28966
664.328	13.9259	1552.5	3.96552	664.328	5.70862	1552.5	5.30172
1326.67	26.769	1595.52	3.87931	1326.67	7.7931	1595.52	5.27069
